user_000949	-125.99032594546881	-133.72403009422456
user_000791	-208.87449889945657	428.76693945666193
user_000544	-80.4125568218034	0.6492377378068029
user_000861	92.7586583553437	-277.63936081214325
user_000800	78.1092341216422	-88.94672911142183
user_000691	169.09116152024768	-235.37470515287228
user_000274	-17.308773603763534	-356.97015693559473
user_000155	-256.00106700637497	-12.071474791028955
user_000233	249.3684786096407	171.6517100560112
user_000349	-148.92084128720373	85.92634447571689
user_000458	-224.85258103388176	97.97009704475761
user_000427	268.14635084898066	124.30963196426856
user_000529	29.6261269815829	-118.20111438098134
user_000033	181.18341210568673	-406.0472741986935
user_000451	267.3281266063676	97.4349274474107
user_000702	-100.36235773883656	244.15257318792288
user_000709	293.48215793673376	-17.494076935852796
user_000298	-185.67412713606322	376.288084639803
user_000543	427.2739188722691	-131.50865920918685
user_000833	-263.704978935798	67.09482270388361
user_000054	414.46771408746633	-177.45000688678013
user_000348	-320.45390648653944	-11.363441113652707
user_000199	-11.816830047854909	313.43602598956556
user_000793	243.76887634382126	-307.5578942726741
user_000685	-227.81896445534144	-138.6618745069002
user_000357	350.64346395803324	206.74425932880678
user_000612	74.7646684015513	27.725520145681564
user_000577	-468.9448763948848	-8.317380683131281
user_000313	-102.6493019769591	-129.02484226153481
user_000774	-425.837907257746	16.963246793025963
user_000692	278.8666273994992	366.46426565731315
user_000147	194.91423387657682	307.0898249087898
user_000675	-18.14893208828023	-416.98880223685387
user_000431	-171.37173517488333	-460.31939911568446
user_000012	102.3593301413902	133.358982893664
user_000068	375.09286037097553	-25.754992609118254
user_000141	41.54278317390206	-13.23573239621734
user_000074	-403.7734475792745	-105.14216723397773
user_000097	133.30308661670347	458.87173223008955
user_000149	369.1860592067822	-169.00317989219658
user_000610	-183.81990941621086	265.238598015818
user_000783	170.70814409782008	85.14154446408989
user_000021	128.5379008955761	76.55272187830931
user_000654	84.60523407275213	-38.82968859646091
user_000255	-312.24015491484266	267.41332632150534
user_000680	107.92623355625976	-110.61792649263793
user_000273	-80.87151551238861	-222.06779367888677
user_000684	-31.174772253234003	-213.15100325505466
user_000889	-353.92759571103096	158.73296893141563
user_000249	-98.76903008873123	-144.5411328959022
user_000882	146.03427989137418	288.6711096163746
user_000293	-206.9862307231308	256.1610286784912
user_000837	-272.312897336832	302.87581838538705
user_000329	-292.85177817154766	59.85476532405261
user_000630	-59.57956414678102	161.09567025369805
user_000767	-256.3390105826832	350.60013185227984
user_000536	98.0145675722995	-342.15802329132345
user_000802	170.87312864102486	-281.44653984445586
user_000651	189.42382924965693	-337.2525404766392
user_000250	-202.96652627185264	-237.3534249429451
user_000445	-419.47062716615767	-203.7059669672402
user_000002	408.8207566394015	-107.1381421110244
user_000909	-92.7345993848863	-236.62357575947226
user_000958	-249.29943271881933	-18.8740412639785
user_000515	43.942928410167816	496.34661351607497
user_000593	-1.1266857580884513	-237.26917900444295
user_000787	-302.11364532748115	396.0754261677835
user_000366	205.28319211733273	-430.1714577736017
user_000603	-64.88352258346215	-138.4386285096078
user_000871	138.1437629458073	82.80415910383782
user_000681	-257.8661460207238	2.1624279369209773
user_000205	9.40936833928614	348.1909065592167
user_000499	54.54256101500853	-96.93679111603014
user_000345	-239.41220689801153	202.3994849321759
user_000384	-125.65424158441941	-338.8712714155096
user_000522	-18.223628412043464	-58.85047815848776
user_000022	369.68936589792634	-118.40875034301021
user_000067	-15.662380690853855	-113.37342026777795
user_000885	389.091875312464	167.64504569137597
user_000710	398.0391393857256	-115.63059952978459
user_000570	211.23489773847663	257.687921035225
user_000747	-86.40816106018382	127.98135996043
user_000170	-226.88404740904602	285.3561640611707
user_000844	-133.49830945431574	-81.87454356719947
user_000429	-246.6095589936369	393.577334887542
user_000160	-54.23974069891687	347.17020729581503
user_000798	-276.5533559054778	-414.2716028612087
user_000995	-42.14639394644954	118.40248424144735
user_000180	67.76539376015884	-437.0271169295053
user_000789	-92.43547410884352	69.83100831621347
user_000792	-69.90541884877996	271.42548522694347
user_000089	453.36467147666156	32.378605598634856
user_000939	-293.11727365281564	102.38984842385516
user_000751	198.50617974741644	-194.26968595127752
user_000920	-278.4386384212303	-334.3202546025816
user_000137	382.5714511709772	-95.24634335186649
user_000722	115.02675861273607	-16.644218227880422
user_000095	-246.42466713148855	-326.63743650200746
user_000480	416.193307688825	104.3410513737981
user_000781	-287.5166976888293	298.6790261743819
